Gene ID	ACLD_7day_n1	ACLD_7day_n2	BCLD_7day_n1	BCLD_7day_n2	ITGA8plus_n1	ITGA8plus_n2	SIX2GFPplus-ITGA8plus_n1	SIX2GFPplus-ITGA8plus_n2	SRR2588709
201799__TMEM154	0.56472933	2.5790522	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114884__OSBPL10	2.841312635	2.811234935	2.257145135	2.346744535	0.598951335	0.726198535	0.935557335	0.230589735	1.64530985
83786__FRMD8	1.0688061	1.2653451	0.8252036	0.9211762	0.1414387	-0.0889685999999998	0.2293478	-0.1037233	1.1420723
22845__DOLK	0.5322632	0.7342383	0.6284506	-0.0471689000000001	-0.1433967	-0.59804617	-0.9418977	-0.2214461	-0.67425225
10677__AVIL	-0.820023715	-0.820023715	-0.820023715	-0.820023715	0.185330485	0.109455385	-0.030127515	-0.0153789550000001	-0.402067065
133121__ENPP6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23586__DDX58	-0.57168738	0.79399625	0.27455355	0.0443897500000001	-0.17798055	-0.30187149	-0.96906257	-0.4937898	0.12252988
1731__SEPT1	-0.23657128	-0.23657128	-0.23657128	-0.11709311	0.17921096	-0.214082904	0.31535292	0.94008892	-0.03613388
5152__PDE9A	0.65883735	0.56882055	0.71313585	0.92840485	0.32437485	0.48389885	0.35012085	0.11886005	0.18526645
10693__CCT6B	0.10998964	0.66466204	-0.07853646	0.2528707	0.61869204	0.71975034	0.70327334	-0.62617216	0.86791784
23016__EXOSC7	-0.56149915	-0.86897135	-0.52230655	-0.47883345	0.00191045000000001	0.09695845	-0.54065225	-0.29961035	-0.78549275
6714__SRC	-0.2052625	-0.1990809	-0.0702310999999999	0.0264703000000001	0.0142637000000001	-0.2156288	0.1183091	-0.1558445	-0.46560285
8532__CPZ	-0.069694175	-0.069694175	0.668079665	-0.046685564	2.319563825	2.872707225	2.086965425	2.309447625	4.056174825
7555__CNBP	-0.1124301	-0.4259605	-0.00763419999999959	0.0338759000000004	-0.00608850000000061	0.119535899999999	0.1500015	0.0784259000000004	-0.3461749
55277__FGGY	-1.18859615	-1.18859615	-0.38335205	-1.18859615	0.47582145	0.41430925	-0.7346495	-0.17997585	0.50398192
8738__CRADD	1.14520515	1.01253165	-0.34706695	-0.225389894	0.34789035	-0.07404057	-0.04211605	1.04090565	-0.54738365
54848__ARHGEF38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
343472__BARHL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85364__ZCCHC3	0.0191123499999995	-0.0264516499999995	0.0627820499999995	0.0924250499999995	-0.115662650000001	0.0228020499999995	-0.0727970499999995	-0.25922865	0.0796362499999995
221937__FOXK1	0.010177	-0.2663425	0.8379535	0.2569017	0.2457313	0.2202193	0.2305242	0.5561065	-0.53119895
340719__NANOS1	0.13450098	0.91195573	1.55956923	1.18161033	0.01618497	-0.0908482100000001	-0.22687727	0.92707373	1.73807691
57515__SERINC1	0.7245099	0.7973887	0.8742668	0.790968599999999	0.2587942	0.327474199999999	0.4617132	0.3143427	0.7903258
54474__KRT20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63875__MRPL17	0.56344865	0.19169085	0.68273465	0.16906985	0.02508845	0.14946525	-0.13231165	-0.05693085	-0.5074276
1515__CTSV	-0.23728435	-0.23728435	0.80204545	0.571386449999999	0.49077345	0.47449602	0.57841499	0.99807695	-0.9577654
10110__SGK2	-0.24277172	-0.24277172	2.59816808	2.35410438	1.21776418	1.24538728	0.82117118	0.85101288	1.63359368
284546__C1orf185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128927__ZBTB42	0	0	0	0.13509755	0	0	0	0	-0.358343685
10949__HNRNPA0	0.240604999999999	0.00780329999999999	0.174907	0.1257213	-0.1416985	-0.2650887	0.073969	-0.1124464	-0.84735295
79005__SCNM1	-0.47789165	-0.47895215	-0.46908635	0.0173478500000002	0.18476715	-0.0331228499999998	-0.0914803499999999	0.0636196500000001	0.67608695
55741__EDEM2	0.98783275	1.14926845	1.08129035	1.15376685	0.0390434499999999	0.35838235	0.40514755	-0.64312485	-0.0634858000000003
1045__CDX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5775__PTPN4	-0.4845264	-0.5177691	-0.0754173	-0.394891	-0.0315223	0.118376	-0.0442888000000001	-0.1105292	0.6262604
140801__RPL10L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1907__EDN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10857__PGRMC1	-0.202452	-0.0249299999999999	-0.1190063	-0.0857649999999999	-0.523543	-0.525956	-0.761557	-1.013474	-1.8473208
26043__UBXN7	-0.29297115	-0.34951515	-0.26121365	-0.27126515	-0.0850671500000002	0.0782085500000003	0.08736385	-0.10308975	0.0332585500000002
1510__CTSE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
134829__CLVS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26230__TIAM2	-1.622254	-1.07714634	-1.622254	-1.41404912	-0.6638922	-0.6138314	-1.567962692	-1.47901046	-1.26415703
2065__ERBB3	-1.25208565	-1.0098011	0.2489866	-0.0336415999999999	1.1427854	1.8225852	-1.7732152	-1.341529	-1.43572914
79640__C22orf46	-0.86106154	-0.86106154	-0.86106154	-0.86106154	-0.34668264	-0.45779982	-0.86106154	-0.53925054	1.05409616
10265__IRX5	-0.21568275	-1.36921005	1.39210335	1.89010635	-1.36921005	-1.36921005	-1.36921005	-1.36921005	-1.36921005
51329__ARL6IP4	-0.368783750000001	-0.24539305	0.0719485500000003	0.123343249999999	0.27352555	0.0120732500000003	-0.38443305	-0.96075945	0.56441095
11211__FZD10	-1.3408551	-2.00270163	-2.2832831	-2.2832831	-0.1540185	-0.2930755	-0.3150896	-0.6609112	0.6266161
11340__EXOSC8	-0.86001405	-0.42724935	-0.31827795	-0.16298835	-0.0287199499999995	0.20819065	-0.0955613500000005	0.0696166499999995	-1.0335137
7832__BTG2	-0.6332351	-0.3756079	-0.7519235	-1.0611137	0.5236033	0.4509323	0.686683	0.4323003	0.888398349999999
10652__YKT6	0.7825035	0.907695	0.637243	0.5119856	-0.0458083999999994	-0.0147506000000001	0.159724	-0.286381	-0.307468
8530__CST7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5232675
158326__FREM1	0.9834383	0.9747633	2.5943093	2.2431393	0.5362891	0.6130975	0.229055	0.0284385	3.0889141
718__C3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5241__PGR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9416__DDX23	-0.10696845	0.21545075	-0.04284955	0.13698765	-0.02445485	-0.25583745	-0.03793525	-0.29417585	0.1513569
6580__SLC22A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.229701
3081__HGD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10019__SH2B3	1.0420768	1.0620437	1.2410607	0.9712773	0.0669615000000001	-0.2587655	-0.3537902	-0.2877562	-0.175879
11232__POLG2	-1.77227056	-1.5138556	-1.186684	-0.9729553	0.105189	0.5245191	-1.3806884	-0.3163253	-1.2550977
25970__SH2B1	-1.0388645	-1.0211572	-0.8162544	-0.5955853	0.2793512	0.1043598	0.0441587999999999	0.0911612999999998	1.581336
23263__MCF2L	1.1070946	1.2971066	0.6342049	0.8378019	0.5985069	0.7841078	0.4210539	0.4486299	0.95003435
5980__REV3L	-0.45360875	-0.48061585	-0.26432055	-0.56088325	0.27043055	0.310561950000001	0.03733495	0.07080255	0.4734114
51057__WDPCP	-0.2796368	-0.0759750999999999	-0.1305139	0.1068213	-0.4115638	-0.56565164	-0.5911472	-0.5081257	-0.27626995
27445__PCLO	0	0	0	0	0.0596007630000002	0.30948302	0.5104387	0.11153784	1.1695141
138255__C9orf135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57470__LRRC47	0.4735038	0.5403821	0.4807722	0.6558081	0.1865085	0.00651550000000031	0.509182500000001	0.4380775	0.0769976999999993
27095__TRAPPC3	-0.1742463	0.7882632	0.1817744	0.3203221	-0.1634915	-0.1073218	-0.1778745	-0.2378108	-0.5855962
56649__TMPRSS4	0.0	0.0	2.0310123	1.6728954	0.0	0.0	0.0	0.0	0.0
5596__MAPK4	0.39170405	-0.26740765	0.18005825	0.22485805	0.21416455	0.13073095	0.15559635	0.08589705	0.503857875
339345__NANOS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2185__PTK2B	-0.006215428	-0.006215428	-0.006215428	-0.006215428	0.540410602	0.596882972	-0.006215428	0.114706472	1.267817972
5949__RBP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
203054__ADCK5	-0.527793765	-0.734047575	-0.734047575	-0.572744815	-0.0356339050000001	-0.332650315	-0.734047575	0.296209925	0.446739575
8912__CACNA1H	-1.1205142	-0.8447946	-0.6272892	-0.8802352	0.7372428	0.5553421	0.4558491	0.9836022	0.5019231
55627__SMPD4	0.5456947	0.4045104	0.1530717	0.0232676999999998	-0.1017085	-0.0608981999999999	0.2522544	0.4453517	0.70896
90324__CCDC97	-0.2630647	-0.5613103	-0.0103194999999998	-0.2100057	0.3046246	-0.0937393	0.0443713000000001	0.2843783	-0.396339050000001
23149__FCHO1	-0.00424978899999995	-0.00424978899999995	-0.00424978899999995	-0.00424978899999995	0.0734061670000001	-0.00424978899999995	1.054234611	0.222270011	0.222527861
3758__KCNJ1	-0.5632277	-0.5632277	-0.5632277	-0.5632277	-0.5632277	-0.5632277	-0.5632277	-0.5632277	-0.46145348
1024__CDK8	-0.00982215000000025	-0.00809834999999955	-0.11193305	-0.134838650000001	-0.17456365	-0.0849146500000005	-0.192630050000001	-0.272929650000001	-0.820997650000001
79873__NUDT18	0.0	0.0	0.0	0.08901818	0.0	0.0	0.0	0.0	-0.4291818
8945__BTRC	-0.127021649999999	-0.250901149999999	-0.331546949999999	-0.364944849999999	-0.271362649999999	-0.298272949999999	-0.308724049999999	-0.425379449999999	-0.758589599999999
340273__ABCB5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55660__PRPF40A	-0.30936035	-0.170454950000001	-0.09131765	-0.06498935	-0.083625350000001	0.112047649999999	-0.05493135	0.08963365	-0.423735
7071__KLF10	0.3980824	0.4423044	-0.2239582	0.0162418	0.2906258	0.5989721	0.2146234	0.8087881	1.4412212
10160__FARP1	-0.13098425	-0.07063095	-0.0931552499999999	-0.03773775	-0.19944425	-0.364036249999999	-0.11465785	-0.34888495	-0.918435750000001
717__C2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.113610715
3920__LAMP2	0.22694285	0.20810125	0.64517445	0.48018215	0.105250349999999	0.25817245	0.37170785	0.24667455	-0.973808550000001
79470__OR51J1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9545__RAB3D	0.0752989999999998	-0.4955988	0.822099	0.5673115	0.0991048999999999	0.1138389	0.00335169999999962	0.3379121	-1.8758515
7477__WNT7B	-1.07803885	-1.07803885	-1.07803885	-1.07803885	-0.39850255	-1.07803885	-1.03302781	-1.07803885	-0.44577945
116064__LRRC58	-0.0830491	-0.3692682	-0.10238	-0.2737253	-0.004637	0.0848019	0.1097434	0.1183754	0.6291641
8500__PPFIA1	-0.3708879	-0.359677	-0.234681100000001	-0.202887399999999	0.116383199999999	0.1986009	-0.0385890999999995	0.0627595000000005	-0.2433192
6588__SLN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26191__PTPN22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
347148__QRFP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8974__P4HA2	0.15888865	-0.12554145	-0.0742332500000003	-0.0780777500000003	0.15671165	0.16829085	-0.18184465	-0.15060615	-3.0563371875
26278__SACS	-0.368754	-0.424478	-1.121174	-1.213378	0.166104	0.1412483	0.364966	0.3228427	-0.51257075
6011.chr13.2__GRK1	0	0	0	0	0	0	0	0	0.513638565
1069__CETN2	0.7866959	0.7220887	0.8528342	0.6580896	0.1538032	0.1555072	0.1637542	0.0190877	-0.1537721
116835__HSPA12B	-1.98597385	-2.69903485	-2.67638275	-2.69903485	-0.38520755	-0.95142265	-0.94200355	-1.01234325	-1.8989598
29844__TFPT	0.19426735	-0.13389025	-0.32343825	-0.27773555	0.06635945	0.10057315	0.04227435	-0.11812745	0.54131655
338376__IFNE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81605__URM1	0.15063105	0.39324845	0.30821915	0.51591645	0.0521272500000001	0.08616145	-0.25641565	0.30577385	-0.29670415
9501__RPH3AL	0	0	0	1.8959475	1.435704	0.7529893	0.84262013	0.91998976	0.146673135
11069__RAPGEF4	0.0	0.0	0.0	0.40200666	0.5036975	0.72170055	0.0	0.0	0.6920912
57827__C6orf47	0.4979665	0.3489513	0.3701523	0.429599	-0.5649752	-0.1904277	-0.1835939	0.5094812	1.6185104
4649__MYO9A	-0.8830498	-0.741717	-0.350911	-0.3120776	-0.00153700000000015	0.0165358999999999	-0.4192091	0.0382284000000001	-0.7749033
8615__USO1	-0.335683499999999	-0.0400227999999995	-0.0135283000000005	-0.1171165	0.0367004999999996	0.324079100000001	-0.3552395	-0.307772999999999	-0.8839918
54476__RNF216	0.309769199999999	0.3413849	0.2348781	0.291569899999999	0.0909727	0.2561232	0.3423606	0.1126574	0.4600414
1748__DLX4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
221613__HIST1H2AA	0	0	0	0	0	0	0	0	0.137185665
83446__CCDC70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10050__SLC17A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4595__MUTYH	-1.09092725	-0.44220565	-0.84140745	0.18007275	0.54823095	0.22573655	0.47154555	0.16057105	0.82277535
388536__ZNF790	-0.8844317	-0.3606827	-1.0387878	-0.1734491	-0.2180268	-0.2765433	-0.9435549	-0.3791803	-1.12136645
51768__TM7SF3	0.60162605	0.89116105	0.38108805	1.02198105	0.24491145	0.56811115	0.56341805	0.75981075	-0.6255091
2828__GPR4	0	0	0	0	0	0	0	0	-1.11399701
80835__TAS1R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
253559__CADM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23332__CLASP1	-0.329410499999999	-0.189376799999999	-0.2224845	-0.4802495	-0.0338469000000005	0.00194979999999956	-0.0800555000000005	-0.0722012000000004	-0.6916495
84417__C2orf40	1.185031685	2.065078585	-0.952262115	-0.952262115	0.283139085	-0.019358115	-0.952262115	0.360932985	1.719187985
333__APLP1	-0.464357	-0.238713	-0.7967589	-0.866411	-0.0726461	-0.2823648	0.0145556999999998	-0.4577978	-2.71525015
80005__DOCK5	-0.642407025	-0.317575075	-0.162574675	-0.425372715	-0.0333688150000002	0.156754725	-0.207080275	-0.444593095	1.277118025
2806__GOT2	0.0550864	0.2442059	0.2435844	0.0886952999999999	-0.2443131	-0.1895778	-0.2479808	0.1640742	-0.9426547
9948__WDR1	0.864457599999999	0.825521	0.6292796	0.803893999999999	0.0764179000000003	-0.1013169	-0.1585369	0.1797423	0.8979354
81930__KIF18A	-0.1047674	-0.0918456000000001	-0.464591	-0.163201	-0.0639750000000001	-0.0105550000000001	-0.392453000000001	0.1148184	-1.05352455
1191__CLU	1.35769843	1.08182163	2.99958623	2.97464063	1.44860223	1.31010933	0.82986843	0.58303203	1.52830238
83737__ITCH	-0.293347	-0.0931407	0.0261287	0.0124926	0.060012	0.3029465	-0.3113914	0.2066397	-0.36425915
374955__SPATA21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56992__KIF15	-0.6510097	-0.6982931	-0.7907121	-0.3614227	-0.345130599999999	-0.3386075	-0.3962347	-0.4803578	-0.0988861999999999
221074__SLC39A12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3703__STT3A	-0.0665232500000005	0.0679134500000005	0.0540260499999995	-0.0438929499999995	0.0291504499999995	0.123519349999999	-0.0748672500000005	0.0346474499999995	-0.427065900000001
6297__SALL2	0.79691575	0.704013750000001	0.54363675	0.580307250000001	0.758699750000001	0.68983715	1.10581325	1.08589275	0.09484615
84079__ANKRD27	-0.54718865	-0.32822265	-0.29971545	-0.24743645	0.07302615	0.07212485	-0.0898515499999999	-0.33831805	-1.9187875
93986__FOXP2	-1.52907155	-1.52907155	-1.52907155	-1.52907155	-0.40212955	-0.50904245	-0.37286655	-0.39418145	-1.52907155
25900__IFFO1	-1.6377572	-0.8546733	-2.2125223	-1.8350665	-0.2040332	-0.6841666	-1.3166086	-1.2541628	-0.5570972
55846__ITFG2	-0.68393225	-0.97787785	-0.67899155	-0.82455535	0.15211275	0.15278745	-0.08984155	0.0049317499999999	-0.76516285
390443__RNASE9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54875__CNTLN	-0.7193606	-0.5713384	-0.8481179	-0.6501434	-0.3356087	-0.5829335	-0.8202193	-0.6228586	-0.40186445
25836__NIPBL	-0.49786	-0.5305595	-0.256524	-0.822525	-0.0860030000000003	-0.0363817000000002	-0.3080077	-0.2633653	-0.5663696
10742__RAI2	0.54969794	0.45246524	1.1223234	0.7223383	0	0	0	0	0.1033471
158358__KIAA2026	-0.2251768	-0.3575415	-0.0574378	-0.9107115	-0.0401801	0.1144126	0.0919359	0.3729312	0.0855407
345222__MSANTD1	-0.062965655	-0.062965655	-0.062965655	-0.062965655	-0.062965655	-0.062965655	-0.062965655	-0.062965655	0.548642195
2961__GTF2E2	0.042428299999999	0.2259324	0.252122999999999	0.5609954	0.126706	-0.0213773	-0.0324413	0.080631499999999	-0.78467145
3203__HOXA6	-1.2295646	-0.9521598	-1.8211671	-0.7873911	0.1853341	0.3895494	0.458993900000001	0.5834454	1.94957165
340260__UNCX	3.1222975	3.2142291	4.2878856	4.4516887	2.9254751	2.1720211	3.5625841	2.9603309	4.7086096
85440__DOCK7	-0.28805775	-0.29949935	-0.0930373499999995	-0.33301635	-0.151864349999999	-0.11725535	-0.11731235	-0.0978773499999992	-0.9012392
80148__PQLC1	1.1381983	1.563591	0.5991476	1.3108387	0.1741648	-0.050665	0.3890293	0.3183999	1.5734567
4974__OMG	-1.99932605	-1.99932605	-1.99932605	-1.99932605	0.39885825	-0.65636855	-0.99025675	-0.41939275	-1.99932605
23279__NUP160	-0.497622349999999	-0.56937405	-0.38056335	-0.587000349999999	-0.16830295	-0.0405997499999999	-0.12591135	0.0886121500000001	-0.10851935
90441__ZNF622	0.2812018	0.3113188	0.3184094	0.7903251	0.2657976	0.2718621	-0.0366280000000002	0.2410451	-0.8922644
1849__DUSP7	0.1272833	-0.2661505	-1.1406129	-1.1563473	-0.679648	-0.9910853	-0.5741357	-0.8932124	-1.21516285
6242__RTKN	0.0940159	0.6172364	0.7048433	0.3411624	0.2654741	0.0107163	0.1620827	0.3337033	0.2150517
283659__PRTG	-2.0996651	-2.4417664	-0.5673659	-0.9750666	0.7164501	0.9135733	0.8456255	0.9516345	-1.55817945
8417__STX7	-0.50885465	-0.38700965	-0.20756455	-0.13864135	0.09694095	0.22704195	-0.15225645	0.05639245	-0.67106325
56676__ASCL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4710__NDUFB4	0.253049350000001	0.47406525	0.34496485	0.814093850000001	0.0669502500000005	0.244048850000001	0.138980350000001	0.26498085	-1.1425777
2740__GLP1R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27077__B9D1	0.2973921	0.0692066	-1.4369329	-0.779578	0.2469889	0.2184476	-0.86894003	0.7538632	-0.35588245
3281__HSBP1	0.1021689	0.4090909	-0.1798075	0.0348729000000001	-0.1241755	-0.0351735000000009	-0.0317540999999999	-0.4017831	-1.0095563
1610__DAO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4555669
11178__LZTS1	3.15039152	3.05764452	2.82493822	2.96601532	0.00776122000000001	-0.26435846	0.45456159	0.35924607	3.60337952
10215__OLIG2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
134957__STXBP5	-0.53066645	-0.38117225	-1.03680475	-1.39744875	-0.16805695	-0.31798295	-0.34154175	-0.52403705	0.912438355
221527__ZBTB12	-0.9355788	-0.5563922	-0.593931700000001	-0.6165278	-0.1331263	-0.4153328	0.0144616999999996	-0.0692255000000005	-0.1093106
8085__KMT2D	0.0234283500000004	-0.262493150000001	-0.0821958500000005	-0.485052050000001	0.0516380499999994	-0.116332550000001	0.153433949999999	0.0879685499999995	0.677090749999999
4659__PPP1R12A	-0.3874941	-0.4234458	0.1523845	0.0237498	-0.0423285	-0.0458098	-0.1106585	-0.1031625	-0.553820500000002
56130__PCDHB6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10941__UGT2A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2978__GUCA1A	0.0	0.0	0.0	0.0	0.0	0.0	0.20941484	0.0	0.0
3257__HPS1	0.28872135	0.03534545	0.33448965	0.46076525	0.42383755	0.48638455	0.47003715	0.83095635	-0.49593655
6675__UAP1	-0.034090800000001	0.0413107	-0.298002300000001	-0.3647769	-0.1568983	-0.0757758999999999	-0.496467400000001	-0.551307	-0.65817795
6618__SNAPC2	0.70874245	0.80954275	0.39193815	0.35452315	0.43886875	-0.0441868499999996	0.19431775	0.91086925	1.18403485
83746__L3MBTL2	0.6175597	0.3216653	0.3506369	0.3456375	0.0361745	-0.1548913	0.1359911	-0.1902311	-0.1850671
112744__IL17F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10573__MRPL28	0.52842685	0.88083485	0.51911015	0.76054585	0.0302614499999999	0.0320696499999999	0.53159985	0.01738065	0.2547101
112970__KTI12	0.5851349393885	0.2952571193885	0.5113972093885	0.9097783793885	-0.0202255606115003	0.0758001093885001	0.0545780453885003	0.6615006393885	0.9489367893885
8927__BSN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022445198
3556__IL1RAP	2.86462723	2.72802273	1.51700033	1.58539333	-0.41157207	-0.41157207	-0.41157207	-0.41157207	0.37299183
51318__MRPL35	-0.06439015	0.0251456500000001	0.22393235	0.32560715	-0.23488205	-0.0181404499999999	-0.27595105	-0.43868585	0.4918577
2620__GAS2	1.47687285	1.62674045	-4.18148718	-4.60799215	-1.20412715	-1.87906915	-1.33210915	-1.59101965	-3.9797363
3196__TLX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9236__CCPG1	1.61874041	2.09085061	1.98302971	1.96711121	0.53244521	0.88046741	0.49890731	0.84513781	0.39855776
55742__PARVA	0.24128005	0.12743435	0.17963435	0.12675335	-0.51371315	-0.60755615	-0.72392015	-0.77613975	-0.0122278499999999
9975__NR1D2	-1.0727823	-1.2027886	-0.1492758	-1.2345216	0.0735409	-0.0558221	-0.2083476	0.1321441	0.5303664
196477__CCER1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25902__MTHFD1L	-0.26074415	-0.34635185	-0.41845555	-0.58735055	0.17057325	0.10432865	-0.68141715	-0.53172305	-1.6704691
5125__PCSK5	0.1895836	-0.3714043	-1.19675236	-0.8164294	1.8077946	1.9356568	1.7847119	1.9148863	0.6426022725
26219__OR1J4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8643__PTCH2	0.160079685	-0.122760175	-0.122760175	0.035193775	0.319723725	0.00562817500000001	0.159128825	0.612214725	1.452399065
23231__SEL1L3	4.806411	5.115292	4.799688	4.697941	2.3273249	2.358288	2.9099824	2.519087	3.53321775
26291__FGF21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
161394__SAMD15	1.705700645	1.462288145	0.315729945	1.274848045	0.654069245	0.587362745	0.649997045	-0.121821405	1.230556845
27346__TMEM97	-0.28634375	-0.30062315	-0.0813800499999999	-0.17848645	-0.45888245	-0.43810575	-0.60431645	-0.40145445	-2.44815255
161931__ADAD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51727__CMPK1	0.35840935	0.33067125	0.70231285	0.45502135	-0.12073285	-0.36752675	-0.41021735	-0.77604295	-0.6231357
9754__STARD8	-0.088713	-0.40201245	-1.1818133	-0.9538306	-0.58725475	-1.11830725	-1.307456	-1.15973727	0.40764054
56136__PCDHA13	-0.068733485	0.323602415	0.303196545	-0.0649016453	0.043810535	-0.068733485	-0.068733485	-0.068733485	-0.068733485
123624__AGBL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
255520__ELMOD2	-0.3914245	-0.0882034999999999	0.0618365000000001	0.2590759	0.0931380000000002	0.1025445	0.1479325	0.0612335000000002	-0.7600166
3714__JAG2	-0.181799555	0.358397725	-0.589525935	-0.589525935	0.921979265	0.580935965	0.218202465	0.719044665	0.366174505
153918__ZC2HC1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55750__AGK	-0.16398715	-0.0791087499999999	-0.14208055	-0.40298465	-0.21337585	-0.16688215	-0.58190585	-0.22228175	-1.25242555
134728__IRAK1BP1	-0.17025655	-0.42494505	0.10303665	-0.11991255	0.40950375	0.33305695	0.55636885	0.22055695	-1.78771728
10314__LANCL1	0.0398173499999999	0.0970716499999997	0.0669546499999996	-0.15783165	-0.22449835	-0.0474643500000003	0.0294862499999997	0.0620436499999997	-1.1236065
124446__TMEM219	-0.19667005	-0.14923845	0.0997219500000002	0.12399385	0.12847455	-0.13361595	0.52952155	0.20733115	0.34985535
92979__MARCH9	0.42719555	0.31205574	0	0	0	0	0	0	1.1773517
23457__ABCB9	0.6902036	0.94089425	0.67051363	0.85662735	0.0	0.0	0.1716487	0.0	0.46092215
343521__TCTEX1D4	0.0	0.0	0.0	0.0	0.09751185	0.0	0.0	1.4638778	0.37147117
7481__WNT11	0.67873555	1.21499385	-0.12715055	0.28021915	-1.19778705	-1.48552391	-2.04335262	-2.03733405	-0.70994015
284207__METRNL	0.55393865	0.81597545	1.49115665	1.57003785	0.68720315	0.74624815	0.47689315	1.18050145	2.51900239
285521__COX18	0.1583474	-0.0760601	0.0876446000000003	0.1211076	-0.1010041	0.1913726	0.1118439	0.2462905	-0.71941665
8629__JRK	-0.87013055	-1.17330515	-0.71696125	-1.19888805	-0.22920445	-0.09101575	-0.29371595	-0.09636735	0.1216563
441151__TMEM151B	-0.902433485	-0.678758295	-0.902433485	-0.902433485	-0.902433485	-0.902433485	-0.902433485	-0.902433485	-1.505516285
146212__KCTD19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23468__CBX5	-0.137433950000001	-0.238809950000001	-0.0368006499999995	-0.254269650000001	-0.231700350000001	-0.282791050000001	-0.0367154499999995	-0.0162546500000006	-0.881748800000002
353345__GPR141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6503__SLA	0.0	1.0070965	0.0	0.1507859	0.0	0.0	0.0	0.0	1.5472883
6695__SPOCK1	3.41099835	3.12913715	3.07838585	2.68770465	0.51885095	0.65695075	1.31175515	0.69175845	0.69664925
27291__R3HCC1L	-0.6599775	-0.704245	-0.5871457	-0.3131441	0.1837291	0.15564	-0.3040632	-0.6344982	-1.1426686
22953__P2RX2	0.0	0.0	0.0	0.20010372	2.0937672	1.8057442	1.313273	1.3359295	0.93587166
